title,content,url,source,category,scrape_date,label
مشتبہ خبر 38: فیصل آباد میں معیشت کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ فیصل آباد میں معیشت کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 39: اسلام آباد میں معیشت کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق اسلام آباد میں معیشت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 40: لاہور میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں کرنسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 41: پشاور میں سیاسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ پشاور میں سیاسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 42: لاہور میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 43: فیصل آباد میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق فیصل آباد میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 44: ملتان میں کرنسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق ملتان میں کرنسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 45: پشاور میں پانی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق پشاور میں پانی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 46: اسلام آباد میں تعلیم کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق اسلام آباد میں تعلیم کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 47: ملتان میں بجلی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ ملتان میں بجلی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 48: ملتان میں پانی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ ملتان میں پانی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 49: لاہور میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 50: ملتان میں بجلی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق ملتان میں بجلی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 51: ملتان میں سیاسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق ملتان میں سیاسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 52: فیصل آباد میں کرنسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق فیصل آباد میں کرنسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 53: فیصل آباد میں سیاسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق فیصل آباد میں سیاسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 54: فیصل آباد میں پانی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق فیصل آباد میں پانی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 55: کراچی میں بجلی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق کراچی میں بجلی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 56: ملتان میں پانی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق ملتان میں پانی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 57: اسلام آباد میں بجلی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق اسلام آباد میں بجلی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 58: فیصل آباد میں سیاسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ فیصل آباد میں سیاسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 59: کراچی میں معیشت کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق کراچی میں معیشت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 60: پشاور میں پانی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق پشاور میں پانی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 61: فیصل آباد میں پانی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق فیصل آباد میں پانی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 62: لاہور میں سیاسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق لاہور میں سیاسی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 63: اسلام آباد میں صحت کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ اسلام آباد میں صحت کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 64: فیصل آباد میں کرنسی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق فیصل آباد میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 65: فیصل آباد میں معیشت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق فیصل آباد میں معیشت کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 66: ملتان میں بجلی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ ملتان میں بجلی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 67: فیصل آباد میں بجلی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ فیصل آباد میں بجلی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 68: کراچی میں پانی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں پانی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 69: فیصل آباد میں معیشت کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق فیصل آباد میں معیشت کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 70: اسلام آباد میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق اسلام آباد میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 71: کراچی میں سیاسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں سیاسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 72: فیصل آباد میں پانی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق فیصل آباد میں پانی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 73: فیصل آباد میں سیاسی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق فیصل آباد میں سیاسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 74: پشاور میں پانی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق پشاور میں پانی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 75: اسلام آباد میں بجلی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق اسلام آباد میں بجلی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 76: ملتان میں تعلیم کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق ملتان میں تعلیم کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 77: کراچی میں کرنسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں کرنسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 78: اسلام آباد میں کرنسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ اسلام آباد میں کرنسی کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 79: پشاور میں کرنسی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق پشاور میں کرنسی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 80: پشاور میں بجلی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق پشاور میں بجلی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 81: پشاور میں صحت کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ پشاور میں صحت کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 82: ملتان میں تعلیم کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق ملتان میں تعلیم کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 83: ملتان میں سیاسی کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق ملتان میں سیاسی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 84: ملتان میں کرنسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ ملتان میں کرنسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 85: ملتان میں بجلی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ ملتان میں بجلی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 86: ملتان میں صحت کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق ملتان میں صحت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 87: فیصل آباد میں پانی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق فیصل آباد میں پانی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 88: لاہور میں صحت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق لاہور میں صحت کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 89: اسلام آباد میں معیشت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق اسلام آباد میں معیشت کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 90: فیصل آباد میں تعلیم کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق فیصل آباد میں تعلیم کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 91: اسلام آباد میں تعلیم کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق اسلام آباد میں تعلیم کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 92: پشاور میں تعلیم کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ پشاور میں تعلیم کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 93: اسلام آباد میں پانی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ اسلام آباد میں پانی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 94: فیصل آباد میں بجلی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق فیصل آباد میں بجلی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 95: کراچی میں پانی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں پانی کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 96: فیصل آباد میں معیشت کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق فیصل آباد میں معیشت کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 97: ملتان میں تعلیم کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ ملتان میں تعلیم کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جو عوام سے چھپایا جا رہا ہے۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 98: ملتان میں پانی کا مسئلہ,سوشل میڈیا پر وائرل ہونے والی خبر کے مطابق ملتان میں پانی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 99: لاہور میں تعلیم کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق لاہور میں تعلیم کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 100: اسلام آباد میں صحت کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق اسلام آباد میں صحت کے حوالے سے انتظامیہ کی نااہلی پیدا ہو گئی ہے۔ جسے میڈیا میں نظرانداز کیا جا رہا ہے۔ عوامی حلقوں میں اس پر بحث جاری ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 101: ملتان میں معیشت کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق ملتان میں معیشت کے حوالے سے بجٹ کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 102: لاہور میں صحت کا مسئلہ,غیر تصدیق شدہ ذرائع کے مطابق لاہور میں صحت کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس پر حکومتی سطح پر خاموشی اختیار کی گئی ہے۔ مقامی ذرائع کے مطابق صورتحال تشویشناک ہے۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 103: کراچی میں کرنسی کا مسئلہ,وائرل ہونے والی ایک رپورٹ میں دعویٰ کیا گیا ہے کہ کراچی میں کرنسی کے حوالے سے منصوبہ بندی کی کمی پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ ماہرین اسے خطرناک قرار دے رہے ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
مشتبہ خبر 104: کراچی میں سیاسی کا مسئلہ,نامعلوم ذرائع سے موصولہ اطلاعات کے مطابق کراچی میں سیاسی کے حوالے سے وسائل کی قلت پیدا ہو گئی ہے۔ جس کے بارے میں سرکاری اعداد و شمار متنازعہ ہیں۔ مزید تفصیلات کے انتظار میں ہیں۔,N/A,سوشل میڈیا / غیر مصدقہ,Fake News,2025-12-02,0
